operasi_aplikasi tak_tidak_kagak bisa_sanggup_dapat manfaat_guna_bagi_fungsi_untuk_buat scan barcode kuota tak_tidak_kagak bisa_sanggup_dapat check in cek data_tanda_informasi_fakta_bukti vaksin daya_isi nik data_statistik_informasi_fakta_bukti daya_isi penuh_sempurna_besar_lengkap daya_isi kembali_ulang notif meleset_cacat_salah_lupa data_statistik_informasi_fakta_bukti nik masuk_kena_turun_sampai penuh_sempurna_besar_lengkap,operasi_aplikasi tak_tidak_kagak bisa_sanggup_dapat manfaat_guna_bagi_fungsi_untuk_buat barcode kuota tak_tidak_kagak bisa_sanggup_dapat in cek data_tanda_informasi_fakta_bukti vaksin daya_isi nik data_statistik_informasi_fakta_bukti daya_isi penuh_sempurna_besar_lengkap daya_isi kembali_ulang notif meleset_cacat_salah_lupa data_statistik_informasi_fakta_bukti nik masuk_kena_turun_sampai penuh_sempurna_besar_lengkap,aplikasi tidak bisa guna scan barcode kuota tapi tidak bisa check in cek bukti vaksin minta isi nik data isi lengkap isi ulang malah notif salah padahal data nik yg masuk lengkap,TRUE,aplikasi tidak bisa guna scan barcode kuota tapi tidak bisa check in cek bukti vaksin minta isi nik data isi lengkap isi ulang malah notif salah padahal data nik yg masuk lengkap,-1,370
udah akun masuk_kena_turun_sampai login pakai email jadwal_register_daftar tak_tidak_kagak bisa_sanggup_dapat login,akun masuk_kena_turun_sampai habis_sudah_telah pakai email jadwal_register_daftar tak_tidak_kagak bisa_sanggup_dapat,udah akun selalu masuk login sudah pakai email yg daftar tidak bisa login,TRUE,udah akun selalu masuk login sudah pakai email yg daftar tidak bisa login,-1,371
ca even login to this app keep saying meleset_cacat_salah_lupa silah kalau_coba_jika,even to app saying meleset_cacat_salah_lupa silah kalau_coba_jika,ca even login to this app keep saying salah silah coba,TRUE,ca even login to this app keep saying salah silah coba,-1,372
meleset_cacat_salah_lupa kalau_coba_jika masuk_kena_turun_sampai cara_daya_jalan_usaha_upaya_bisnis_ikhtiar pindai barcode pemberitahuan rugi_beres_khatam_habis_putus_kosong_hilang_selesai_lenyap radius istana situasi_lokasi_status_tempat_kondisi_posisi_kelas google map tak_tidak_kagak buka_aktif operasi_aplikasi uninstalasi putar_pusing kembali_ulang ponsel tetapi tak_tidak_kagak bisa_sanggup_dapat tes_validasi_verifikasi_konfirmasi email email saya_kami begitu yang kalau_coba_jika gagal_rusak_kalah ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak,meleset_cacat_salah_lupa kalau_coba_jika masuk_kena_turun_sampai cara_daya_jalan_usaha_upaya_bisnis_ikhtiar pindai tetap_selalu_saja rugi_beres_khatam_habis_putus_kosong_hilang_selesai_lenyap radius istana situasi_lokasi_status_tempat_kondisi_posisi_kelas google map tak_tidak_kagak buka_aktif operasi_aplikasi putar_pusing kembali_ulang ponsel tetapi tak_tidak_kagak bisa_sanggup_dapat tes_validasi_verifikasi_konfirmasi email email saya_kami begitu yang kalau_coba_jika lalu_dan_dengan_lagi gagal_rusak_kalah ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak,salah waktu coba masuk usaha pindai barcode selalu pemberitahuan habis radius istana posisi benar google map dan tidak buka aplikasi jadi saya uninstalasi dan putar ulang di ponsel saya tetapi saya tidak bisa verifikasi email email saya begitu banyak yang coba dan gagal baik,TRUE,salah waktu coba masuk usaha pindai barcode selalu pemberitahuan habis radius istana posisi benar google map dan tidak buka aplikasi jadi saya uninstalasi dan putar ulang di ponsel saya tetapi saya tidak bisa verifikasi email email saya begitu banyak yang coba dan gagal baik,-1,373
beban operasi_aplikasi payah_lama_lambat_lelet_idiot,beban operasi_aplikasi payah_lama_lambat_lelet_idiot,beban aplikasi adalah lambat,TRUE,beban aplikasi adalah lambat,-1,374
tak_tidak_kagak masuk_kena_turun_sampai pindai_ubah_ganti_pindah perangkat_set_pasang,tak_tidak_kagak masuk_kena_turun_sampai pindai_ubah_ganti_pindah perangkat_set_pasang,tidak masuk ubah perangkat,TRUE,tidak masuk ubah perangkat,-1,375
operasi_aplikasi baik_bagus_keren sih_si tp sungguh_betul_ya_iya_oke mau_puas_suka error,operasi_aplikasi baik_bagus_keren sih_si sungguh_betul_ya_iya_oke mau_puas_suka,aplikasi bagus sih tp ya suka error,TRUE,aplikasi bagus sih tp ya suka error,0,376
apps rusak_buruk_kasar_busuk_negatif_jelek_cacat ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak lenyap_hapus_hilang aja google bangsa_orang_manusia apps gagal_rusak_kalah apps loading forever org emosi,rusak_buruk_kasar_busuk_negatif_jelek_cacat ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak lenyap_hapus_hilang aja periode_janji_saat_tempo_kali_waktu_era_masa bangsa_orang_manusia gagal_rusak_kalah loading org emosi,apps buruk baik hapus aja google waktu orang apps gagal apps loading forever org emosi,TRUE,apps buruk baik hapus aja google waktu orang apps gagal apps loading forever org emosi,-1,377
tak_tidak_kagak jadwal_register_daftar kalau_coba_jika jadwal_register_daftar pesan_perintah_surat meleset_cacat_salah_lupa kode_cara_bahasa indonesia lahir_terbit_keluar_hidup_timbul_muncul bangsa_orang_manusia asing_lain_aneh_luar_jauh kalau_coba_jika terbang indonesia wajar_wajib_mesti_harus_perlu manfaat_guna_bagi_fungsi_untuk_buat operasi_aplikasi keri bangsa_orang_manusia indonesia laku ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak operasi_fungsi_kerja_aktivitas ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak,tak_tidak_kagak jadwal_register_daftar kalau_coba_jika jadwal_register_daftar pesan_perintah_surat meleset_cacat_salah_lupa kode_cara_bahasa indonesia lahir_terbit_keluar_hidup_timbul_muncul bangsa_orang_manusia asing_lain_aneh_luar_jauh kalau_coba_jika terbang indonesia wajar_wajib_mesti_harus_perlu manfaat_guna_bagi_fungsi_untuk_buat operasi_aplikasi keri bangsa_orang_manusia indonesia laku ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak operasi_fungsi_kerja_aktivitas ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak,tidak daftar coba daftar pesan salah bahasa indonesia muncul orang asing coba terbang indonesia saya harus guna aplikasi keri orang indonesia laku baik kerja baik,TRUE,tidak daftar coba daftar pesan salah bahasa indonesia muncul orang asing coba terbang indonesia saya harus guna aplikasi keri orang indonesia laku baik kerja baik,-1,378
tak_tidak_kagak regist operasi_aplikasi tak_tidak_kagak manfaat_guna_bagi_fungsi_untuk_buat operasi_aplikasi sudah_telah otp waktu_saat_ketika_kali data_tanda_informasi_fakta_bukti tak_tidak_kagak berangkat_pergi_hilang halaman_laman otp lol,tak_tidak_kagak operasi_aplikasi tak_tidak_kagak manfaat_guna_bagi_fungsi_untuk_buat operasi_aplikasi sudah_telah waktu_saat_ketika_kali data_tanda_informasi_fakta_bukti tak_tidak_kagak berangkat_pergi_hilang halaman_laman lol,tidak regist aplikasi tidak guna aplikasi kata telah otp kali fakta saya tidak pergi halaman otp lol,TRUE,tidak regist aplikasi tidak guna aplikasi kata telah otp kali fakta saya tidak pergi halaman otp lol,-1,379
operasi_aplikasi mau_puas_suka tak_tidak_kagak bisa_sanggup_dapat akses servernya diupgrade,operasi_aplikasi mau_puas_suka tak_tidak_kagak bisa_sanggup_dapat akses servernya,aplikasi suka tidak bisa akses saat servernya diupgrade,TRUE,aplikasi suka tidak bisa akses saat servernya diupgrade,-1,380
tak_tidak_kagak bisa_sanggup_dapat dipake,tak_tidak_kagak bisa_sanggup_dapat,telah tidak bisa dipake,TRUE,telah tidak bisa dipake,-1,381
update tak_tidak_kagak bisa_sanggup_dapat pakai launching update tak_tidak_kagak test waktu_saat_ketika_kali sungguh_betul_ya_iya_oke,tak_tidak_kagak bisa_sanggup_dapat pakai update tak_tidak_kagak waktu_saat_ketika_kali,update tidak bisa pakai launching update tidak test kali ya,TRUE,update tidak bisa pakai launching update tidak test kali ya,-1,382
log out log in kembali_ulang tak_tidak_kagak jadwal_register_daftar,log periode_janji_saat_tempo_kali_waktu_era_masa log kembali_ulang tak_tidak_kagak jadwal_register_daftar,log out waktu log in ulang tidak daftar,TRUE,log out waktu log in ulang tidak daftar,-1,383
halo kemenkes sy ide apps kompetisi jalan sehat_enak_fit_segar hadiah indonesia bisa_sanggup_dapat tracking langkah_tindak_jalan_tahap biar sehat_enak_fit_segar imun_kebal terimakasih sungguh_betul_ya_iya_oke,halo sy ide untuk_buat_bikin_bagi kompetisi jalan sehat_enak_fit_segar hadiah indonesia bisa_sanggup_dapat langkah_tindak_jalan_tahap biar sehat_enak_fit_segar imun_kebal sungguh_betul_ya_iya_oke,halo kemenkes sy ide apps buat kompetisi jalan sehat hadiah indonesia yg bisa tracking langkah jumlah biar sehat juga imun terimakasih ya,TRUE,halo kemenkes sy ide apps buat kompetisi jalan sehat hadiah indonesia yg bisa tracking langkah jumlah biar sehat juga imun terimakasih ya,0,384
operasi_aplikasi lambat_idiot bug tak_tidak_kagak manfaat_guna_bagi_fungsi_untuk_buat ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak,operasi_aplikasi lambat_idiot bug tak_tidak_kagak manfaat_guna_bagi_fungsi_untuk_buat ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak,aplikasi idiot banyak bug saya tidak guna baik,TRUE,aplikasi idiot banyak bug saya tidak guna baik,-1,385
operasi_aplikasi tak_tidak_kagak bisa_sanggup_dapat masuk_kena_turun_sampai menu sendiri mohon_minta_harap ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak,operasi_aplikasi tak_tidak_kagak bisa_sanggup_dapat masuk_kena_turun_sampai menu sendiri mohon_minta_harap ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak,aplikasi tidak bisa masuk menu itu sendiri harap baik,TRUE,aplikasi tidak bisa masuk menu itu sendiri harap baik,-1,386
error bgst,bgst,error bgst,TRUE,error bgst,-1,387
operasi_aplikasi tak_tidak_kagak pindai_ubah_ganti_pindah update bener error mulu,operasi_aplikasi tak_tidak_kagak pindai_ubah_ganti_pindah bener mulu,aplikasi tidak ubah update bener error mulu,TRUE,aplikasi tidak ubah update bener error mulu,-1,388
gile lu ndro kaga nge scan apps buang buang gw ajh gate udh restart hp kaga dapat_mempan,lu scan buang buang ajh udh hp kaga dapat_mempan,gile lu ndro kaga nge scan apps buang buang gw ajh gate udh restart hp kaga mempan,TRUE,gile lu ndro kaga nge scan apps buang buang gw ajh gate udh restart hp kaga mempan,-1,389
update lol lot ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak kedaluwarsa_periode_tempo_lama_lambat_lelet harap_minta_mohon ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak,selesai_beres_jadi lot ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak kedaluwarsa_periode_tempo_lama_lambat_lelet harap_minta_mohon ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak,update jadi lol lot lebih baik lama mohon baik,TRUE,update jadi lol lot lebih baik lama mohon baik,0,390
operasi_aplikasi error,operasi_aplikasi,aplikasi error,TRUE,aplikasi error,-1,391
implementasi_aplikasi transjakarta harap_minta_mohon relook sungguh_betul_ya_iya_oke operasi_fungsi_kerja_aktivitas app nya bisa_sanggup_dapat kunjung_cepat_lekas_segera sungguh_betul_sekali_banget_begitu_sangat masih_tinggal busway check in dlu tj checkin gagal_rusak_kalah app qr nya jg tak_tidak_kagak bisa_sanggup_dapat scan,implementasi_aplikasi harap_minta_mohon sungguh_betul_ya_iya_oke operasi_fungsi_kerja_aktivitas bisa_sanggup_dapat kunjung_cepat_lekas_segera sungguh_betul_sekali_banget_begitu_sangat masih_tinggal check dlu checkin gagal_rusak_kalah app qr nya jg tak_tidak_kagak bisa_sanggup_dapat,mau implementasi transjakarta mohon relook ya kerja app nya bisa cepat sering banget tinggal busway check in dlu tj checkin gagal karna app dan qr nya jg tidak bisa scan,TRUE,mau implementasi transjakarta mohon relook ya kerja app nya bisa cepat sering banget tinggal busway check in dlu tj checkin gagal karna app dan qr nya jg tidak bisa scan,-1,392
berat_repot_sulit_payah_susah,berat_repot_sulit_payah_susah,susah,TRUE,susah,-1,393
diupdate kedaluwarsa_periode_tempo_lama_lambat_lelet connect servernya,kedaluwarsa_periode_tempo_lama_lambat_lelet servernya,diupdate lama connect servernya,TRUE,diupdate lama connect servernya,-1,394
fakta_berita_informasi_data input bisa_sanggup_dapat pindai_ubah_ganti_pindah sungguh_betul_ya_iya_oke app tak_tidak_kagak bisa_sanggup_dapat andal_patuh_bijak_jujur tes_validasi_verifikasi_konfirmasi identitas_nama_kata_tanda_status nik perempuan_istri eh summary tak_tidak_kagak alternatif_opsi airplane detail daya_isi penuh_sempurna_besar_lengkap car tanda_jam terbang jg pindai_ubah_ganti_pindah kalau_coba_jika edit tak_tidak_kagak wtf gmn bener tracking covid operasi_aplikasi pakai aja tak_tidak_kagak korupsi anggar operasi_aplikasi sampah aja,fakta_berita_informasi_data input bisa_sanggup_dapat pindai_ubah_ganti_pindah app tak_tidak_kagak bisa_sanggup_dapat andal_patuh_bijak_jujur tes_validasi_verifikasi_konfirmasi identitas_nama_kata_tanda_status nik perempuan_istri summary tak_tidak_kagak alternatif_opsi detail daya_isi penuh_sempurna_besar_lengkap tanda_jam terbang pindai_ubah_ganti_pindah kalau_coba_jika edit tak_tidak_kagak gmn tracking operasi_aplikasi pakai aja tak_tidak_kagak korupsi anggar operasi_aplikasi sampah aja,informasi yg input bisa ubah ya app sangat tidak bisa andal verifikasi nama nik perempuan eh summary tidak itu opsi airplane detail sudah isi lengkap car jam terbang jg ubah saya coba edit tidak wtf gmn bener tracking covid aplikasi yg pakai aja tidak banyak korupsi anggar aplikasi sampah aja,TRUE,informasi yg input bisa ubah ya app sangat tidak bisa andal verifikasi nama nik perempuan eh summary tidak itu opsi airplane detail sudah isi lengkap car jam terbang jg ubah saya coba edit tidak wtf gmn bener tracking covid aplikasi yg pakai aja tidak banyak korupsi anggar aplikasi sampah aja,-1,395
rusak_buruk_busuk_gagal_cacat program operasi_aplikasi akal_pikir pilih hidup rusak_buruk_kasar_busuk_negatif_jelek_cacat,rusak_buruk_busuk_gagal_cacat program operasi_aplikasi akal_pikir pilih hidup rusak_buruk_kasar_busuk_negatif_jelek_cacat,rusak pun program aplikasi harus pikir pilih hidup yang buruk,TRUE,rusak pun program aplikasi harus pikir pilih hidup yang buruk,-1,396
identitas_nama_kata_tanda_status penuh_sempurna_besar_lengkap bilang_beberapa tak_tidak_kagak terang_jadi_kuat_valid posisi_lokasi_tempat nyala_hidup tak_tidak_kagak alternatif_opsi langsung aju data_statistik_informasi_fakta_bukti fakta_berita_informasi_data vaksin tipe_versi_cara_jenis alternatif_opsi cek zonasi rugi_turun_habis_pergi_hilang_hapus_tanggal_pecah_mati_lenyap berat_repot_sulit_payah_serius_susah check in asing_luar radius,identitas_nama_kata_tanda_status penuh_sempurna_besar_lengkap bilang_beberapa tak_tidak_kagak terang_jadi_kuat_valid posisi_lokasi_tempat nyala_hidup tak_tidak_kagak alternatif_opsi langsung aju data_statistik_informasi_fakta_bukti fakta_berita_informasi_data vaksin tipe_versi_cara_jenis alternatif_opsi cek zonasi rugi_turun_habis_pergi_hilang_hapus_tanggal_pecah_mati_lenyap berat_repot_sulit_payah_serius_susah in asing_luar radius,nama lengkap bilang tidak valid lokasi selalu nyala tidak opsi langsung aju data informasi saya vaksin versi opsi cek zonasi hilang sulit check in di luar radius,TRUE,nama lengkap bilang tidak valid lokasi selalu nyala tidak opsi langsung aju data informasi saya vaksin versi opsi cek zonasi hilang sulit check in di luar radius,-1,397
butuh buat_bagi_untuk_akan kontak_koneksi hasil pcr,butuh buat_bagi_untuk_akan kontak_koneksi hasil,butuh yang untuk koneksi hasil pcr,TRUE,butuh yang untuk koneksi hasil pcr,0,398
ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak menginstal kembali_ulang operasi_aplikasi masuk_kena_turun_sampai aktual_mutakhir_baru_segar tak_tidak_kagak bisa_sanggup_dapat itu pindai_ubah_ganti_pindah berangkat_pergi_hilang mobil etik jalan pesawat formulir mohon_minta_harap dukung_bawa kembang laku milik,ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak kembali_ulang operasi_aplikasi masuk_kena_turun_sampai aktual_mutakhir_baru_segar tak_tidak_kagak bisa_sanggup_dapat itu pindai_ubah_ganti_pindah berangkat_pergi_hilang mobil etik jalan pesawat formulir mohon_minta_harap dukung_bawa kembang laku milik,baik menginstal ulang aplikasi masuk telah baru tidak bisa saya itu ubah pergi mobil saya etik jalan pesawat formulir harap dukung kembang laku jika milik yang,TRUE,baik menginstal ulang aplikasi masuk telah baru tidak bisa saya itu ubah pergi mobil saya etik jalan pesawat formulir harap dukung kembang laku jika milik yang,0,399
tolong_bantu fitur log out scan barcode,tolong_bantu log scan,tolong fitur log out scan barcode,TRUE,tolong fitur log out scan barcode,-1,400
tolong_bantu developer jitak data_statistik_informasi_fakta_bukti publik_masyarakat_bangsa_rakyat udah vaksin surat_sertifikat tak_tidak_kagak ilang gimana,tolong_bantu developer jitak data_statistik_informasi_fakta_bukti publik_masyarakat_bangsa_rakyat vaksin surat_sertifikat tak_tidak_kagak gimana,tolong developer jitak data masyarakat udah vaksin sertifikat sekarang tidak ilang gimana,TRUE,tolong developer jitak data masyarakat udah vaksin sertifikat sekarang tidak ilang gimana,-1,401
instal jadwal_register_daftar cek list term_syarat_kondisi stlh ngeblang tak_tidak_kagak respon,jadwal_register_daftar cek term_syarat_kondisi stlh tak_tidak_kagak,instal daftar cek list syarat tentu stlh ngeblang tidak respon,TRUE,instal daftar cek list syarat tentu stlh ngeblang tidak respon,0,402
tak_tidak_kagak bisa_sanggup_dapat daya_isi kolom tanggal_bulan_hari kembali_ulang kalau_coba_jika tak_tidak_kagak hasil habis_sudah_telah tak_tidak_kagak nyala_hidup menginstalnya tak_tidak_kagak hasil milik solusi itu saya_kami jengkel frustasi,tak_tidak_kagak bisa_sanggup_dapat daya_isi kolom tanggal_bulan_hari kembali_ulang kalau_coba_jika tak_tidak_kagak hasil habis_sudah_telah tak_tidak_kagak nyala_hidup tetapi tak_tidak_kagak hasil milik solusi itu saya_kami jengkel,tidak bisa isi kolom tanggal ulang coba tidak hasil saya sudah tidak nyala menginstalnya tetapi tidak hasil anda milik solusi itu itu buat saya jengkel frustasi,TRUE,tidak bisa isi kolom tanggal ulang coba tidak hasil saya sudah tidak nyala menginstalnya tetapi tidak hasil anda milik solusi itu itu buat saya jengkel frustasi,-1,403
tugas_order_perintah daya_otoritas pindai nama_status_kualitas_situasi_posisi_kelas sehat_enak_fit_segar pasuk gedung_kantor,tugas_order_perintah daya_otoritas pindai nama_status_kualitas_situasi_posisi_kelas sehat_enak_fit_segar pasuk gedung_kantor,perintah otoritas jadi pindai status sehat belum pasuk gedung balik,TRUE,perintah otoritas jadi pindai status sehat belum pasuk gedung balik,0,404
operasi_aplikasi sampah bug,operasi_aplikasi sampah,aplikasi sampah bug,TRUE,aplikasi sampah bug,-1,405
operasi_fungsi_kerja_aktivitas baik_bagus_keren hidup,operasi_fungsi_kerja_aktivitas baik_bagus_keren hidup,kerja bagus hidup,TRUE,kerja bagus hidup,1,406
update hp infinix tak_tidak_kagak pindai_ubah_ganti_pindah tolong_bantu cek_periksa_kontrol thank you,hp tak_tidak_kagak pindai_ubah_ganti_pindah tolong_bantu cek_periksa_kontrol you,update hp infinix tidak ubah tolong periksa thank you,TRUE,update hp infinix tidak ubah tolong periksa thank you,0,407
data_statistik_informasi_fakta_bukti vaksinasi idak terupdate masuk_kena_turun_sampai nik identitas_nama_kata_tanda_status bilang_beberapa tak_tidak_kagak terdftar semnatraa sudha surat_sertifikat vaksin rs y laku vaksin operasi_aplikasi lahir_terbit_keluar_hidup_timbul_muncul identitas_nama_kata_tanda_status org tolong_bantu ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak sistem_orde jangkau_ambil_rekam_tarik_terima_kait dukcapil data_statistik_informasi_fakta_bukti meleset_cacat_salah_lupa manfaat_guna_bagi_fungsi_untuk_buat hubung email surat_sertifikat tahu_peduli lindung tak_tidak_kagak respon nomer ekstension sibuk_giat_repot_aktif tanda_jam pada_di_dalam telpon tak_tidak_kagak,data_statistik_informasi_fakta_bukti vaksinasi idak masuk_kena_turun_sampai nik identitas_nama_kata_tanda_status bilang_beberapa tak_tidak_kagak semnatraa surat_sertifikat vaksin y laku vaksin operasi_aplikasi lahir_terbit_keluar_hidup_timbul_muncul identitas_nama_kata_tanda_status tolong_bantu ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak sistem_orde jangkau_ambil_rekam_tarik_terima_kait data_statistik_informasi_fakta_bukti meleset_cacat_salah_lupa manfaat_guna_bagi_fungsi_untuk_buat hubung email surat_sertifikat tahu_peduli lindung tak_tidak_kagak nomer sibuk_giat_repot_aktif tanda_jam pada_di_dalam telpon tak_tidak_kagak,data vaksinasi belum idak terupdate masuk nik nama bilang tidak terdftar semnatraa sudha sertifikat vaksin rs y saya laku vaksin aplikasi muncul nama org tolong baik sistem ambil dukcapil data jangan salah guna saya hubung dan email sertifikat peduli lindung tidak respon nomer ekstension sibuk jam pun di telpon tidak,TRUE,data vaksinasi belum idak terupdate masuk nik nama bilang tidak terdftar semnatraa sudha sertifikat vaksin rs y saya laku vaksin aplikasi muncul nama org tolong baik sistem ambil dukcapil data jangan salah guna saya hubung dan email sertifikat peduli lindung tidak respon nomer ekstension sibuk jam pun di telpon tidak,-1,408
operasi_aplikasi baik_bagus_keren bisa_sanggup_dapat dark cara_mode_jalan_proses_sistem nikmat_segar_aman_sehat_enak_fit_nyaman arah_fokus_sumber_mata terimakasih bagi_cinta_sayang_beri_kasih_prihatin operasi_fungsi_kerja_aktivitas kuat_keras salam_selamat,operasi_aplikasi baik_bagus_keren bisa_sanggup_dapat cara_mode_jalan_proses_sistem nikmat_segar_aman_sehat_enak_fit_nyaman arah_fokus_sumber_mata bagi_cinta_sayang_beri_kasih_prihatin operasi_fungsi_kerja_aktivitas kuat_keras salam_selamat,aplikasi bagus bisa dark mode lebih nyaman mata terimakasih kasih kerja keras salam,TRUE,aplikasi bagus bisa dark mode lebih nyaman mata terimakasih kasih kerja keras salam,1,409
sibuk_repot,sibuk_repot,repot,TRUE,repot,-1,410
sorry to say manfaat_guna_bagi_fungsi_untuk_buat operasi_aplikasi tuh sih_si udah tak_tidak_kagak uptodate ngisi tanggal_bulan_hari lair aja mustii mundurr jauhhh gimana sih_si tak_tidak_kagak maju_hebat_canggih rugiii,to manfaat_guna_bagi_fungsi_untuk_buat operasi_aplikasi sih_si tak_tidak_kagak ngisi tanggal_bulan_hari aja mundurr gimana sih_si tak_tidak_kagak maju_hebat_canggih,sorry to say guna aplikasi tuh sih udah tidak uptodate ngisi tanggal lair aja mustii mundurr jauhhh gimana sih tidak canggih rugiii,TRUE,sorry to say guna aplikasi tuh sih udah tidak uptodate ngisi tanggal lair aja mustii mundurr jauhhh gimana sih tidak canggih rugiii,-1,411
rusa alias error,rusa alias,rusa alias error,TRUE,rusa alias error,-1,412
baik_bagus_keren simple sederhana_agar_gampang_mudah_ringan_lancar manfaat_guna_bagi_fungsi_untuk_buat,baik_bagus_keren sederhana_agar_gampang_mudah_ringan_lancar manfaat_guna_bagi_fungsi_untuk_buat,bagus simple mudah guna,TRUE,bagus simple mudah guna,1,413
tidak_kagak bisa_sanggup_dapat pakai posisi_lokasi_tempat posisi_lokasi_tempat,tidak_kagak bisa_sanggup_dapat pakai posisi_lokasi_tempat posisi_lokasi_tempat,kagak bisa pakai lokasi lokasi,TRUE,kagak bisa pakai lokasi lokasi,-1,414
muat,muat,muat,TRUE,muat,-1,415
baik_bagus_keren tak_tidak_kagak turun_gulir layar waktu_saat_ketika_kali pilih kode_cara_bahasa mis samsung j series,baik_bagus_keren tak_tidak_kagak turun_gulir layar waktu_saat_ketika_kali pilih kode_cara_bahasa samsung series,seluruh bagus masalah tidak gulir layar pertama kali pilih bahasa mis samsung j series,TRUE,seluruh bagus masalah tidak gulir layar pertama kali pilih bahasa mis samsung j series,0,416
update vaksin rugi_turun_habis_pergi_hilang_hapus_tanggal_pecah_mati_lenyap hasil operasi_fungsi_kerja_aktivitas asn sampah tak_tidak_kagak pintar_paham_kuat_kompeten,vaksin rugi_turun_habis_pergi_hilang_hapus_tanggal_pecah_mati_lenyap hasil operasi_fungsi_kerja_aktivitas sampah tak_tidak_kagak pintar_paham_kuat_kompeten,update vaksin hilang hasil kerja asn sampah tidak kompeten,TRUE,update vaksin hilang hasil kerja asn sampah tidak kompeten,-1,417
data_statistik_informasi_fakta_bukti hadap_arah_tuju,data_statistik_informasi_fakta_bukti hadap_arah_tuju,data hadap sama,TRUE,data hadap sama,0,418
operasi_aplikasi rusak_buruk_kasar_busuk_negatif_jelek_cacat tiap waktu_saat_ketika_kali kalau_coba_jika tunjuk pindai kode_tanda_etik qr gps sibuk_dinamis_giat_rajin_aktif ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak biasa_sederhana_sedang,operasi_aplikasi rusak_buruk_kasar_busuk_negatif_jelek_cacat tiap waktu_saat_ketika_kali kalau_coba_jika tunjuk pindai kode_tanda_etik gps sibuk_dinamis_giat_rajin_aktif ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak biasa_sederhana_sedang,aplikasi buruk pernah tiap kali coba itu tunjuk pindai kode qr gps aktif lebih baik baik sederhana,TRUE,aplikasi buruk pernah tiap kali coba itu tunjuk pindai kode qr gps aktif lebih baik baik sederhana,-1,419
